date,station,id,count
2020-02-07,FZS_HARD,FZS_HARD_5,2502
2020-02-07,FZS_KATZ,FZS_KATZ_5,501
2020-02-07,FZS_LAN*,FZS_LAN*_5,13963
2020-02-07,FZS_LETD,FZS_LETD_5,1812
2020-02-07,FZS_LIMM,FZS_LIMM_5,5749
2020-02-07,FZS_MILI,FZS_MILI_5,3369
2020-02-07,FZS_MYTH,FZS_MYTH_5,430
2020-02-07,FZS_OHM*,FZS_OHM*_5,11840
2020-02-07,FZS_ZEHN,FZS_ZEHN_5,2152
2020-02-08,FZS_ALT*,FZS_ALT*_6,3627
2020-02-08,FZS_ARBO,FZS_ARBO_6,3786
2020-02-08,FZS_CASS,FZS_CASS_6,1099
2020-02-08,FZS_HARD,FZS_HARD_6,1803
2020-02-08,FZS_KATZ,FZS_KATZ_6,457
2020-02-08,FZS_LAN*,FZS_LAN*_6,14077
2020-02-08,FZS_LETD,FZS_LETD_6,2257
2020-02-08,FZS_LIMM,FZS_LIMM_6,7080
2020-02-08,FZS_MILI,FZS_MILI_6,2676
2020-02-08,FZS_MYTH,FZS_MYTH_6,408
2020-02-08,FZS_OHM*,FZS_OHM*_6,11056
2020-02-08,FZS_ZEHN,FZS_ZEHN_6,1954
2020-02-09,FZS_ALT*,FZS_ALT*_7,2810
2020-02-09,FZS_ARBO,FZS_ARBO_7,5363
2020-02-09,FZS_CASS,FZS_CASS_7,2138
2020-02-09,FZS_HARD,FZS_HARD_7,1795
2020-02-09,FZS_KATZ,FZS_KATZ_7,785
2020-02-09,FZS_LAN*,FZS_LAN*_7,9863
2020-02-09,FZS_LETD,FZS_LETD_7,3475
2020-02-09,FZS_LIMM,FZS_LIMM_7,4431
2020-02-09,FZS_MILI,FZS_MILI_7,1409
2020-02-09,FZS_MYTH,FZS_MYTH_7,764
2020-02-09,FZS_OHM*,FZS_OHM*_7,5112
2020-02-09,FZS_ZEHN,FZS_ZEHN_7,1108
2020-02-10,FZS_ALT*,FZS_ALT*_1,4212
2020-02-10,FZS_ARBO,FZS_ARBO_1,1462
2020-02-10,FZS_CASS,FZS_CASS_1,221
2020-02-10,FZS_HARD,FZS_HARD_1,1467
2020-02-10,FZS_KATZ,FZS_KATZ_1,138
2020-02-10,FZS_LAN*,FZS_LAN*_1,8294
2020-02-10,FZS_LETD,FZS_LETD_1,647
2020-02-10,FZS_LIMM,FZS_LIMM_1,3951
2020-02-10,FZS_MILI,FZS_MILI_1,1828
2020-02-10,FZS_MYTH,FZS_MYTH_1,144
2020-02-10,FZS_OHM*,FZS_OHM*_1,6340
2020-02-10,FZS_ZEHN,FZS_ZEHN_1,1711
2020-02-11,FZS_ALT*,FZS_ALT*_2,4638
2020-02-11,FZS_ARBO,FZS_ARBO_2,1836
2020-02-11,FZS_CASS,FZS_CASS_2,305
2020-02-11,FZS_HARD,FZS_HARD_2,1646
2020-02-11,FZS_KATZ,FZS_KATZ_2,187
2020-02-11,FZS_LAN*,FZS_LAN*_2,8597
2020-02-11,FZS_LETD,FZS_LETD_2,696
2020-02-11,FZS_LIMM,FZS_LIMM_2,3636
2020-02-11,FZS_MILI,FZS_MILI_2,2179
2020-02-11,FZS_MYTH,FZS_MYTH_2,209
2020-02-11,FZS_OHM*,FZS_OHM*_2,7364
2020-02-11,FZS_ZEHN,FZS_ZEHN_2,1753
2020-02-12,FZS_ALT*,FZS_ALT*_3,5033
2020-02-12,FZS_ARBO,FZS_ARBO_3,2322
2020-02-12,FZS_CASS,FZS_CASS_3,482
2020-02-12,FZS_HARD,FZS_HARD_3,1835
2020-02-12,FZS_KATZ,FZS_KATZ_3,346
